1467866565	1916722
1467866565	1467869763
1467866565	1467885732
1467866565	1467920750
1467866565	1467892764
1467866565	1467893972
1467866565	1467869105
1467866565	1467870508
1467866565	189886872
1467866565	1467892581
1467866565	1467873072
1467866565	1467873155
1467866565	529547138
1467866565	1467890695
1467866565	529314623
1467866565	384357172
1467866565	1468285163
1467866565	530178488
1467866565	121354100
1467866565	1468046281
1467866565	1467896500
1467866565	285779269
1467866565	2642238
1467866565	2354848
1467866565	45987930
1467866565	1467876560
1467866565	208472196
1916722	LIPVUDSNGRJSQE
LIPVUDSNGRJSQE	RWXZBJIVTZKYFX
RWXZBJIVTZKYFX	1468097851
RWXZBJIVTZKYFX	MUUFJIFAAHRREF
1468097851	MUUFJIFAAHRREF
1467900185	1467870034
1467900185	1467878253
1467900185	345783752
1467900185	1467900207
1467900185	1467898292
1467900185	1467872196
1467900185	1467898352
1467900185	1468261150
1467870034	1469351480
1467870034	1467878631
1467870034	1467959390
1467870034	1467898292
1467870034	1467866617
1467870034	1467900207
1467870034	1467878726
1467870034	1467900196
1467870034	1468048041
1467870034	1467911140
1467870034	1467869144
1467870034	187012975
1467870034	193545367
1467870034	702155
1467870034	1467910762
1467870034	1469343231
1469351480	1467880967
1469351480	1467865856
1469351480	1469326408
1467880967	QFQYZMGOKIROEC
1467880967	1467878631
1467880967	1468350113
1467880967	1467874207
1467880967	1467910865
1467880967	1469391417
1467880967	5443990
QFQYZMGOKIROEC	SATCULPHIDQDRE
1467878631	1467916064
1467878631	1467874835
1467878631	1468014171
1467878631	1467981286
1467878631	1467959390
1467878631	1467869667
1467959390	1468350113
1467959390	1467970593
1467959390	1467878726
1467959390	1468050793
1468350113	1469394774
1467898292	1467916064
1467898292	649105958
1467898292	1468022055
1467898292	1467872196
1467898292	1467871421
1467898292	122582368
1467898292	622005053
1467898292	383281312
1467898292	1467909303
1467898292	1468444194
1467898292	1467866262
1467898292	381819210
1467898292	193100170
1467898292	1467984489
1467867640	1467874835
1467867640	1467868585
1467867640	1468047329
1467867640	1467871989
1467867640	1467866095
1467867640	377867937
1467867640	1469394486
1467867640	1467872398
1467867640	1467873025
1467867640	147176019
1467867640	169018771
1467867640	381898489
1467867640	496099903
1467867640	171009207
1467867640	381193721
1467867640	1467894435
1467867640	1467872967
1467867640	1467892552
1467867640	1468349860
1467867640	523575329
1467867640	126563548
1467867640	1468133925
1467867640	670483424
1467867640	1096292542
1467867640	3932323
1467867640	1468026292
1467867640	351278824
1467867640	165081896
1467867640	187901129
1467867640	1467867945
1467867640	101774929
1467867640	1468155503
1467867640	1467867498
1467867640	1096292553
1467867640	629076506
1467867640	2008532
1467867640	1468277522
1467867640	52416627
1467867640	1467897074
1467867640	110380645
1467867640	348185166
1467867640	2325594
1467867640	51124213
1467867640	180069986
1467867640	522480811
1467867640	359751734
1467874835	1468014171
1467874835	1467870801
1467874835	1467866617
1467874835	1467883142
1467874835	1163281322
1467874835	171412111
1467874835	2998305
1468014171	1467874972
1467868585	1467920194
1467868585	1468047329
1467868585	1468012885
1467868585	1467890251
1467868585	1469253737
1467868585	353370291
1467868585	495322595
1467868585	1569765709
1467868585	381179448
1467868585	381898489
1467868585	1467880463
1467868585	170903292
1467868585	1467872398
1467868585	1467891611
1467868585	379985808
1467868585	194781189
1467920194	1467874207
1467865652	383753545
1467865652	1467913988
1467865652	1467869559
1467865652	1468356040
1467865652	1467872388
1467865652	381787704
1467865652	1467875744
1467865652	1467966634
1467865652	1467908112
1467865652	779672310
1467865652	1467865841
1467865652	794588628
1467865652	1115382034
1467865652	1467892552
1467865652	1467871797
1467865652	1467891493
1467865652	1467908701
1467865652	1467911300
1467865652	1467888083
1467865652	1467902381
1467865652	1467916648
1467865652	1467874666
1467865652	1467869780
1467865652	1467866749
1467865652	218590835
1467865652	794588607
1467865652	29758512
1467865652	1467877338
1467865652	787598592
1467865652	1467887423
1467865652	1468370069
1467865652	1469301411
1467865652	282430816
1467865652	1469338311
1467865652	1468353658
1467865652	1469417050
1467865652	1468039562
1467865652	1468048522
1467865652	1468170932
1467865652	1467895469
1467865652	1468283087
1467865652	1467980652
1467865652	1468047606
1467865652	627974599
1467865652	1468141313
1467865652	1468049359
1467865652	661118055
1467865652	1467919717
1467865652	2996775
1467865652	1469432051
1467865652	786168053
1467865652	1468341792
1467865652	1467867373
1467865652	658125250
1467865652	1468343403
1467865652	1469412396
1467865652	1468002189
1467865652	628083206
383753545	1467867313
1467901155	1468047329
1467901155	1468040703
1467901155	1467868175
1467901155	183181727
1467901155	1467867945
1467901155	1467874758
1467901155	193218544
1468047329	495322595
1468047329	1467871544
1468047329	5462572
1468047329	120020541
1468047329	1467894258
1468047329	1467867945
1468047329	171009207
1468012885	649105958
1468012885	1467872196
649105958	1467872196
1468022055	116183381
1468022055	1467874972
1468022055	1468022065
495322595	2676872
495322595	1467890251
2676872	126156669
126156669	116183381
1467872196	1467901527
1467872196	1467866475
1467872196	157835707
1467872196	1467866262
1467872196	1468423210
1467872196	1469343231
1467870801	1467866580
1467870801	1467981298
1467870801	171412111
1467870801	1467867945
1467870801	1467910783
1467870801	168694610
1467870801	1467910944
1467870801	1988755
1467870801	164111025
1467870801	652552746
1467870801	1468117328
1467870801	1467875846
1467870801	1467880678
1467870801	1468045794
1467870801	1467981309
1467870801	377758815
1467870801	1163281322
1467870801	119251472
1467870801	3510878
1467870801	127925670
1467870801	119748045
1467870801	280745539
1467870801	108337682
1467870801	1467872107
1467870801	1468314697
1467870801	171498803
1467870801	1467883476
1467870801	118645220
1467870801	1467868131
1467870801	2088584
1467870801	1467917070
1467870801	1467917082
1467870801	208536722
1467874972	1467866617
1467874972	1467910762
1467874972	1467882634
1467866580	1467866617
1467866580	1467871989
1467866580	232349070
1467866580	787598592
1467866580	173254646
1467866580	5459344
1467866580	5465154
1467866580	3747081
1467866580	1467867780
1467866580	515651935
1467866580	1468073682
1467866580	351594193
1467866580	1468045794
1467866580	1468048041
1467866580	1467895107
1467866580	1467869105
1467866580	3727005
1467866580	6517164
1467866580	1467908642
1467866580	108337682
1467866580	1467892581
1467866580	5123577
1467866580	379781445
1467866580	1468285371
1467866580	4314530
1467866580	346339354
1467866580	519714954
1467866580	1469363959
1467866580	1468198157
1467866580	5599665
1467866580	1468039784
1467866580	344801477
1467866580	40483917
1467866580	5176798
1467866580	1468007040
1467866580	1468002518
1467866580	511202685
1467866580	208536722
1467866580	1467889339
1467866617	1467878443
1467866617	232349070
1467866617	1467873072
1467866617	1467880753
1467866617	1467907679
1467866617	1468034720
1467866617	486598462
1467866617	1468073698
1467866617	1467897666
1467866617	1467871421
1467866617	1468019272
1467866617	1467911130
1467866617	1468283223
1467866617	1467892581
1467866617	1467869144
1467866617	1467869105
1467866617	157045475
1467866617	1469402901
1467866617	2639605
1467866617	1469363959
1467866617	1467918425
1467866617	1469425029
1467866617	533364278
1467866617	153945989
1467866617	1468282331
1467866617	492975986
1467866617	185529167
1467866617	1468198157
1467866617	1467902407
1467866617	1467892965
1467866617	410917916
1467866617	1467895824
